code,state_code,full_code,name,chamber,type,level,open_states_name
R-W,50,50R-W-lower,Rutland-Windsor-1,lower,StateDistrict,state,Rutland-Windsor-1
WA2,50,50WA2-lower,Washington-2,lower,StateDistrict,state,Washington-2
WA3,50,50WA3-lower,Washington-3,lower,StateDistrict,state,Washington-3
WA4,50,50WA4-lower,Washington-4,lower,StateDistrict,state,Washington-4
WA6,50,50WA6-lower,Washington-6,lower,StateDistrict,state,Washington-6
WA7,50,50WA7-lower,Washington-7,lower,StateDistrict,state,Washington-7
W23,50,50W23-lower,Windham-2-3,lower,StateDistrict,state,Windham-2-3
W-3,50,50W-3-lower,Windham-3,lower,StateDistrict,state,Windham-3
W-5,50,50W-5-lower,Windham-5,lower,StateDistrict,state,Windham-5
W-6,50,50W-6-lower,Windham-6,lower,StateDistrict,state,Windham-6
Y-2,50,50Y-2-lower,Windsor-2,lower,StateDistrict,state,Windsor-2
YO1,50,50YO1-lower,Windsor-Orange-1,lower,StateDistrict,state,Windsor-Orange-1
YO2,50,50YO2-lower,Windsor-Orange-2,lower,StateDistrict,state,Windsor-Orange-2
GIC,50,50GIC-lower,Grand-Isle-Chittenden,lower,StateDistrict,state,Grand Isle-Chittenden
A-2,50,50A-2-lower,Addison-2,lower,StateDistrict,state,Addison-2
CA2,50,50CA2-lower,Caledonia-2,lower,StateDistrict,state,Caledonia-2
C10,50,50C10-lower,Chittenden-10,lower,StateDistrict,state,Chittenden-10
C51,50,50C51-lower,Chittenden-5-1,lower,StateDistrict,state,Chittenden-5-1
C52,50,50C52-lower,Chittenden-5-2,lower,StateDistrict,state,Chittenden-5-2
C61,50,50C61-lower,Chittenden-6-1,lower,StateDistrict,state,Chittenden-6-1
C67,50,50C67-lower,Chittenden-6-7,lower,StateDistrict,state,Chittenden-6-7
C71,50,50C71-lower,Chittenden-7-1,lower,StateDistrict,state,Chittenden-7-1
C74,50,50C74-lower,Chittenden-7-4,lower,StateDistrict,state,Chittenden-7-4
ECO,50,50ECO-lower,Essex-Caledonia-Orleans,lower,StateDistrict,state,Essex-Caledonia-Orleans
F-2,50,50F-2-lower,Franklin-2,lower,StateDistrict,state,Franklin-2
F-5,50,50F-5-lower,Franklin-5,lower,StateDistrict,state,Franklin-5
LMW,50,50LMW-lower,Lamoille-Washington,lower,StateDistrict,state,Lamoille-Washington
OR1,50,50OR1-lower,Orange-1,lower,StateDistrict,state,Orange-1
O-1,50,50O-1-lower,Orleans-1,lower,StateDistrict,state,Orleans-1
OLC,50,50OLC-lower,Orleans-Caledonia,lower,StateDistrict,state,Orleans-Caledonia
R-2,50,50R-2-lower,Rutland-2,lower,StateDistrict,state,Rutland-2
R-3,50,50R-3-lower,Rutland-3,lower,StateDistrict,state,Rutland-3
R-4,50,50R-4-lower,Rutland-4,lower,StateDistrict,state,Rutland-4
R54,50,50R54-lower,Rutland-5-4,lower,StateDistrict,state,Rutland-5-4
R-B,50,50R-B-lower,Rutland-Bennington,lower,StateDistrict,state,Rutland-Bennington
WA1,50,50WA1-lower,Washington-1,lower,StateDistrict,state,Washington-1
W21,50,50W21-lower,Windham-2-1,lower,StateDistrict,state,Windham-2-1
W22,50,50W22-lower,Windham-2-2,lower,StateDistrict,state,Windham-2-2
W-4,50,50W-4-lower,Windham-4,lower,StateDistrict,state,Windham-4
Y-1,50,50Y-1-lower,Windsor-1,lower,StateDistrict,state,Windsor-1
Y31,50,50Y31-lower,Windsor-3-1,lower,StateDistrict,state,Windsor-3-1
Y32,50,50Y32-lower,Windsor-3-2,lower,StateDistrict,state,Windsor-3-2
Y41,50,50Y41-lower,Windsor-4-1,lower,StateDistrict,state,Windsor-4-1
Y-5,50,50Y-5-lower,Windsor-5,lower,StateDistrict,state,Windsor-5
Y-R,50,50Y-R-lower,Windsor-Rutland,lower,StateDistrict,state,Windsor-Rutland
B-R,50,50B-R-lower,Bennington-Rutland,lower,StateDistrict,state,Bennington-Rutland
A-1,50,50A-1-lower,Addison-1,lower,StateDistrict,state,Addison-1
A-4,50,50A-4-lower,Addison-4,lower,StateDistrict,state,Addison-4
B-1,50,50B-1-lower,Bennington-1,lower,StateDistrict,state,Bennington-1
B21,50,50B21-lower,Bennington-2-1,lower,StateDistrict,state,Bennington-2-1
B22,50,50B22-lower,Bennington-2-2,lower,StateDistrict,state,Bennington-2-2
CA3,50,50CA3-lower,Caledonia-3,lower,StateDistrict,state,Caledonia-3
C-2,50,50C-2-lower,Chittenden-2,lower,StateDistrict,state,Chittenden-2
C41,50,50C41-lower,Chittenden-4-1,lower,StateDistrict,state,Chittenden-4-1
C62,50,50C62-lower,Chittenden-6-2,lower,StateDistrict,state,Chittenden-6-2
C65,50,50C65-lower,Chittenden-6-5,lower,StateDistrict,state,Chittenden-6-5
C72,50,50C72-lower,Chittenden-7-2,lower,StateDistrict,state,Chittenden-7-2
C81,50,50C81-lower,Chittenden-8-1,lower,StateDistrict,state,Chittenden-8-1
C91,50,50C91-lower,Chittenden-9-1,lower,StateDistrict,state,Chittenden-9-1
F31,50,50F31-lower,Franklin-3-1,lower,StateDistrict,state,Franklin-3-1
F32,50,50F32-lower,Franklin-3-2,lower,StateDistrict,state,Franklin-3-2
LM1,50,50LM1-lower,Lamoille-1,lower,StateDistrict,state,Lamoille-1
O-C,50,50O-C-lower,Orange-Caledonia,lower,StateDistrict,state,Orange-Caledonia
OWA,50,50OWA-lower,Orange-Washington-Addison,lower,StateDistrict,state,Orange-Washington-Addison
O-L,50,50O-L-lower,Orleans-Lamoille,lower,StateDistrict,state,Orleans-Lamoille
R51,50,50R51-lower,Rutland-5-1,lower,StateDistrict,state,Rutland-5-1
R53,50,50R53-lower,Rutland-5-3,lower,StateDistrict,state,Rutland-5-3
RW2,50,50RW2-lower,Rutland-Windsor-2,lower,StateDistrict,state,Rutland-Windsor-2
WA5,50,50WA5-lower,Washington-5,lower,StateDistrict,state,Washington-5
WAC,50,50WAC-lower,Washington-Chittenden,lower,StateDistrict,state,Washington-Chittenden
W-1,50,50W-1-lower,Windham-1,lower,StateDistrict,state,Windham-1
WIB,50,50WIB-lower,Windham-Bennington,lower,StateDistrict,state,Windham-Bennington
WBW,50,50WBW-lower,Windham-Bennington-Windsor,lower,StateDistrict,state,Windham-Bennington-Windsor
Y42,50,50Y42-lower,Windsor-4-2,lower,StateDistrict,state,Windsor-4-2
